No.;time;;time 1;time 2;Delay;;Delay 1;Delay 2;jitter
4345;68,964729;;68,964729;69,0211;0,056371;;0,056371;-6,3E-05;-0,056434
4346;69,0211;;69,0211;69,0211;0;;-6,3E-05;-3,3E-05;3E-05
4347;69,0211;;69,0211;69,021163;6,3E-05;;-3,3E-05;9,6E-05;0,000129
4348;69,021163;;69,021163;69,021259;9,6E-05;;9,6E-05;-4,4E-05;-0,00014
4349;69,021259;;69,021259;69,021259;0;;-4,4E-05;7E-06;5,1E-05
4350;69,021259;;69,021259;69,021303;4,4E-05;;7E-06;-0,000273;-0,00028
4351;69,021303;;69,021303;69,02134;3,7E-05;;-0,000273;0,000225;0,000498
4352;69,02134;;69,02134;69,02165;0,00031;;0,000225;-4,7E-05;-0,000272
4353;69,02165;;69,02165;69,021735;8,5E-05;;-4,7E-05;8,4E-05;0,000131
4354;69,021735;;69,021735;69,021867;0,000132;;8,4E-05;-0,03843;-0,038514
4355;69,021867;;69,021867;69,021915;4,8E-05;;-0,03843;0,03838;0,07681
4356;69,021915;;69,021915;69,060393;0,038478;;0,03838;-2,4E-05;-0,038404
4357;69,060393;;69,060393;69,060491;9,8E-05;;-2,4E-05;9,1E-05;0,000115
4358;69,060491;;69,060491;69,060613;0,000122;;9,1E-05;-0,001625;-0,001716
4359;69,060613;;69,060613;69,060644;3,1E-05;;-0,001625;0,001538;0,003163
4360;69,060644;;69,060644;69,0623;0,001656;;0,001538;-0,000688;-0,002226
4361;69,0623;;69,0623;69,062418;0,000118;;-0,000688;0,000729;0,001417
4362;69,062418;;69,062418;69,063224;0,000806;;0,000729;-0,000209;-0,000938
4363;69,063224;;69,063224;69,063301;7,7E-05;;-0,000209;0,000257;0,000466
4364;69,063301;;69,063301;69,063587;0,000286;;0,000257;-0,000688;-0,000945
4365;69,063587;;69,063587;69,063616;2,9E-05;;-0,000688;0,000688;0,001376
4366;69,063616;;69,063616;69,064333;0,000717;;0,000688;-0,000231;-0,000919
4367;69,064333;;69,064333;69,064362;2,9E-05;;-0,000231;0,000228;0,000459
4368;69,064362;;69,064362;69,064622;0,00026;;0,000228;-0,000614;-0,000842
4369;69,064622;;69,064622;69,064654;3,2E-05;;-0,000614;0,000646;0,00126
4370;69,064654;;69,064654;69,0653;0,000646;;0,000646;-4,5E-05;-0,000691
4371;69,0653;;69,0653;69,0653;0;;-4,5E-05;-5E-06;4E-05
4372;69,0653;;69,0653;69,065345;4,5E-05;;-5E-06;-0,095054;-0,095049
4373;69,065345;;69,065345;69,065395;5E-05;;-0,095054;0,095023;0,190077
4374;69,065395;;69,065395;69,160499;0,095104;;0,095023;-0,217586;-0,312609
4375;69,160499;;69,160499;69,16058;8,1E-05;;-0,217586;0,217667;0,435253
4376;69,16058;;69,16058;69,378247;0,217667;;0,217667;-5E-05;-0,217717
4377;69,378247;;69,378247;69,378247;0;;-5E-05;-7E-06;4,3E-05
4378;69,378247;;69,378247;69,378297;5E-05;;-7E-06;-4,6E-05;-3,9E-05
4379;69,378297;;69,378297;69,378354;5,7E-05;;-4,6E-05;6,1E-05;0,000107
4380;69,378354;;69,378354;69,378457;0,000103;;6,1E-05;-0,032321;-0,032382
4381;69,378457;;69,378457;69,378499;4,2E-05;;-0,032321;0,032313;0,064634
4382;69,378499;;69,378499;69,410862;0,032363;;0,032313;-0,000197;-0,03251
4383;69,410862;;69,410862;69,410912;5E-05;;-0,000197;0,000201;0,000398
4384;69,410912;;69,410912;69,411159;0,000247;;0,000201;-0,00026;-0,000461
4385;69,411159;;69,411159;69,411205;4,6E-05;;-0,00026;0,000306;0,000566
4386;69,411205;;69,411205;69,411511;0,000306;;0,000306;-5,1E-05;-0,000357
4387;69,411511;;69,411511;69,411511;0;;-5,1E-05;-2E-06;4,9E-05
4388;69,411511;;69,411511;69,411562;5,1E-05;;-2E-06;-0,000727;-0,000725
4389;69,411562;;69,411562;69,411615;5,3E-05;;-0,000727;0,000718;0,001445
4390;69,411615;;69,411615;69,412395;0,00078;;0,000718;-0,070716;-0,071434
4391;69,412395;;69,412395;69,412457;6,2E-05;;-0,070716;0,070778;0,141494
4392;69,412457;;69,412457;69,483235;0,070778;;0,070778;-5,6E-05;-0,070834
4393;69,483235;;69,483235;69,483235;0;;-5,6E-05;-1,1E-05;4,5E-05
4394;69,483235;;69,483235;69,483291;5,6E-05;;-1,1E-05;-1,1E-05;0
4395;69,483291;;69,483291;69,483358;6,7E-05;;-1,1E-05;3,5E-05;4,6E-05
4396;69,483358;;69,483358;69,483436;7,8E-05;;3,5E-05;-0,436001;-0,436036
4397;69,483436;;69,483436;69,483479;4,3E-05;;-0,436001;0,436044;0,872045
4398;69,483479;;69,483479;69,919523;0,436044;;0,436044;-8,6E-05;-0,43613
4399;69,919523;;69,919523;69,919523;0;;-8,6E-05;-0,00106;-0,000974
4400;69,919523;;69,919523;69,919609;8,6E-05;;-0,00106;0,001146;0,002206
4401;69,919609;;69,919609;69,920755;0,001146;;0,001146;-0,000162;-0,001308
4402;69,920755;;69,920755;69,920755;0;;-0,000162;-0,002104;-0,001942
4403;69,920755;;69,920755;69,920917;0,000162;;-0,002104;0,002049;0,004153
4404;69,920917;;69,920917;69,923183;0,002266;;0,002049;0,000134;-0,001915
4405;69,923183;;69,923183;69,9234;0,000217;;0,000134;-4,2E-05;-0,000176
4406;69,9234;;69,9234;69,923483;8,3E-05;;-4,2E-05;-0,03779;-0,037748
4407;69,923483;;69,923483;69,923608;0,000125;;-0,03779;0,037915;0,075705
4408;69,923608;;69,923608;69,961523;0,037915;;0,037915;-0,000186;-0,038101
4409;69,961523;;69,961523;69,961523;0;;-0,000186;1,6E-05;0,000202
4410;69,961523;;69,961523;69,961709;0,000186;;1,6E-05;0,00017;0,000154
4411;69,961709;;69,961709;69,961879;0,00017;;0,00017;-4,7E-05;-0,000217
4412;69,961879;;69,961879;69,961879;0;;-4,7E-05;-0,468536;-0,468489
4413;69,961879;;69,961879;69,961926;4,7E-05;;-0,468536;0,468583;0,937119
4414;69,961926;;69,961926;70,430509;0,468583;;0,468583;0;-0,468583
4415;70,430509;;70,430509;70,430509;0;;0;-6E-05;-6E-05
4416;70,430509;;70,430509;70,430509;0;;-6E-05;7E-06;6,7E-05
4417;70,430509;;70,430509;70,430569;6E-05;;7E-06;3,6E-05;2,9E-05
4418;70,430569;;70,430569;70,430622;5,3E-05;;3,6E-05;-3,7E-05;-7,3E-05
4419;70,430622;;70,430622;70,430639;1,7E-05;;-3,7E-05;3,5E-05;7,2E-05
4420;70,430639;;70,430639;70,430693;5,4E-05;;3,5E-05;-0,149127;-0,149162
4421;70,430693;;70,430693;70,430712;1,9E-05;;-0,149127;0,149146;0,298273
4422;70,430712;;70,430712;70,579858;0,149146;;0,149146;-4,6E-05;-0,149192
4423;70,579858;;70,579858;70,579858;0;;-4,6E-05;-9E-06;3,7E-05
4424;70,579858;;70,579858;70,579904;4,6E-05;;-9E-06;-0,000406;-0,000397
4425;70,579904;;70,579904;70,579959;5,5E-05;;-0,000406;0,000461;0,000867
4426;70,579959;;70,579959;70,58042;0,000461;;0,000461;-6E-05;-0,000521
4427;70,58042;;70,58042;70,58042;0;;-6E-05;4E-06;6,4E-05
4428;70,58042;;70,58042;70,58048;6E-05;;4E-06;-0,166829;-0,166833
4429;70,58048;;70,58048;70,580536;5,6E-05;;-0,166829;0,166885;0,333714
4430;70,580536;;70,580536;70,747421;0,166885;;0,166885;-7,2E-05;-0,166957
4431;70,747421;;70,747421;70,747421;0;;-7,2E-05;1E-06;7,3E-05
4432;70,747421;;70,747421;70,747493;7,2E-05;;1E-06;-0,00075;-0,000751
4433;70,747493;;70,747493;70,747564;7,1E-05;;-0,00075;0,000821;0,001571
4434;70,747564;;70,747564;70,748385;0,000821;;0,000821;-6,9E-05;-0,00089
4435;70,748385;;70,748385;70,748385;0;;-6,9E-05;6E-06;7,5E-05
4436;70,748385;;70,748385;70,748454;6,9E-05;;6E-06;-0,120521;-0,120527
4437;70,748454;;70,748454;70,748517;6,3E-05;;-0,120521;0,120584;0,241105
4438;70,748517;;70,748517;70,869101;0,120584;;0,120584;-8,7E-05;-0,120671
4439;70,869101;;70,869101;70,869101;0;;-8,7E-05;6E-06;9,3E-05
4440;70,869101;;70,869101;70,869188;8,7E-05;;6E-06;1,3E-05;7E-06
4441;70,869188;;70,869188;70,869269;8,1E-05;;1,3E-05;3,7E-05;2,4E-05
4442;70,869269;;70,869269;70,869337;6,8E-05;;3,7E-05;-0,001248;-0,001285
4443;70,869337;;70,869337;70,869368;3,1E-05;;-0,001248;0,001279;0,002527
4444;70,869368;;70,869368;70,870647;0,001279;;0,001279;-6,1E-05;-0,00134
4445;70,870647;;70,870647;70,870647;0;;-6,1E-05;3E-06;6,4E-05
4446;70,870647;;70,870647;70,870708;6,1E-05;;3E-06;-0,157333;-0,157336
4447;70,870708;;70,870708;70,870766;5,8E-05;;-0,157333;0,157391;0,314724
4448;70,870766;;70,870766;71,028157;0,157391;;0,157391;-7,2E-05;-0,157463
4449;71,028157;;71,028157;71,028157;0;;-7,2E-05;0;7,2E-05
4450;71,028157;;71,028157;71,028229;7,2E-05;;0;-0,021163;-0,021163
4451;71,028229;;71,028229;71,028301;7,2E-05;;-0,021163;0,021235;0,042398
4452;71,028301;;71,028301;71,049536;0,021235;;0,021235;-5,4E-05;-0,021289
4453;71,049536;;71,049536;71,049536;0;;-5,4E-05;-5E-06;4,9E-05
4454;71,049536;;71,049536;71,04959;5,4E-05;;-5E-06;-5,1E-05;-4,6E-05
4455;71,04959;;71,04959;71,049649;5,9E-05;;-5,1E-05;6,3E-05;0,000114
4456;71,049649;;71,049649;71,049759;0,00011;;6,3E-05;-0,000106;-0,000169
4457;71,049759;;71,049759;71,049806;4,7E-05;;-0,000106;0,000113;0,000219
4458;71,049806;;71,049806;71,049959;0,000153;;0,000113;-0,000708;-0,000821
4459;71,049959;;71,049959;71,049999;4E-05;;-0,000708;0,000748;0,001456
4460;71,049999;;71,049999;71,050747;0,000748;;0,000748;-4,4E-05;-0,000792
4461;71,050747;;71,050747;71,050747;0;;-4,4E-05;-3E-06;4,1E-05
4462;71,050747;;71,050747;71,050791;4,4E-05;;-3E-06;-0,000967;-0,000964
4463;71,050791;;71,050791;71,050838;4,7E-05;;-0,000967;0,001014;0,001981
4464;71,050838;;71,050838;71,051852;0,001014;;0,001014;-8,2E-05;-0,001096
4465;71,051852;;71,051852;71,051852;0;;-8,2E-05;-2,8E-05;5,4E-05
4466;71,051852;;71,051852;71,051934;8,2E-05;;-2,8E-05;-0,321063;-0,321035
4467;71,051934;;71,051934;71,052044;0,00011;;-0,321063;0,321173;0,642236
4468;71,052044;;71,052044;71,373217;0,321173;;0,321173;-5,7E-05;-0,32123
4469;71,373217;;71,373217;71,373217;0;;-5,7E-05;-1,1E-05;4,6E-05
4470;71,373217;;71,373217;71,373274;5,7E-05;;-1,1E-05;-0,003207;-0,003196
4471;71,373274;;71,373274;71,373342;6,8E-05;;-0,003207;0,003275;0,006482
4472;71,373342;;71,373342;71,376617;0,003275;;0,003275;-5,7E-05;-0,003332
4473;71,376617;;71,376617;71,376617;0;;-5,7E-05;-8E-06;4,9E-05
4474;71,376617;;71,376617;71,376674;5,7E-05;;-8E-06;-0,041831;-0,041823
4475;71,376674;;71,376674;71,376739;6,5E-05;;-0,041831;0,041812;0,083643
4476;71,376739;;71,376739;71,418635;0,041896;;0,041812;-0,00873;-0,050542
4477;71,418635;;71,418635;71,418719;8,4E-05;;-0,00873;0,008814;0,017544
4478;71,418719;;71,418719;71,427533;0,008814;;0,008814;-9,9E-05;-0,008913
4479;71,427533;;71,427533;71,427533;0;;-9,9E-05;-1,6E-05;8,3E-05
4480;71,427533;;71,427533;71,427632;9,9E-05;;-1,6E-05;5E-06;2,1E-05
4481;71,427632;;71,427632;71,427747;0,000115;;5E-06;0,00011;0,000105
4482;71,427747;;71,427747;71,427857;0,00011;;0,00011;0;-0,00011
4483;71,427857;;71,427857;71,427857;0;;0;0;0
4484;71,427857;;71,427857;71,427857;0;;0;0;0
4485;71,427857;;71,427857;71,427857;0;;0;0;0
4486;71,427857;;71,427857;71,427857;0;;0;0;0
4487;71,427857;;71,427857;71,427857;0;;0;0;0
4488;71,427857;;71,427857;71,427857;0;;0;0;0
4489;71,427857;;71,427857;71,427857;0;;0;0;0
4490;71,427857;;71,427857;71,427857;0;;0;0;0
4491;71,427857;;71,427857;71,427857;0;;0;-7,9E-05;-7,9E-05
4492;71,427857;;71,427857;71,427857;0;;-7,9E-05;2,3E-05;0,000102
4493;71,427857;;71,427857;71,427936;7,9E-05;;2,3E-05;0;-2,3E-05
4494;71,427936;;71,427936;71,427992;5,6E-05;;0;1,8E-05;1,8E-05
4495;71,427992;;71,427992;71,428048;5,6E-05;;1,8E-05;3E-06;-1,5E-05
4496;71,428048;;71,428048;71,428086;3,8E-05;;3E-06;3E-06;4,26326E-14
4497;71,428086;;71,428086;71,428121;3,5E-05;;3E-06;-3E-05;-3,3E-05
4498;71,428121;;71,428121;71,428153;3,2E-05;;-3E-05;-1E-06;2,9E-05
4499;71,428153;;71,428153;71,428215;6,2E-05;;-1E-06;6E-06;7E-06
4500;71,428215;;71,428215;71,428278;6,3E-05;;6E-06;1E-06;-5E-06
4501;71,428278;;71,428278;71,428335;5,7E-05;;1E-06;-0,044947;-0,044948
4502;71,428335;;71,428335;71,428391;5,6E-05;;-0,044947;-0,317986;-0,273039
4503;71,428391;;71,428391;71,473394;0,045003;;-0,317986;0,362989;0,680975
4504;71,473394;;71,473394;71,836383;0,362989;;0,362989;0;-0,362989
4505;71,836383;;71,836383;71,836383;0;;0;0;0
4506;71,836383;;71,836383;71,836383;0;;0;-0,000121;-0,000121
4507;71,836383;;71,836383;71,836383;0;;-0,000121;-0,03301;-0,032889
4508;71,836383;;71,836383;71,836504;0,000121;;-0,03301;0,033131;0,066141
4509;71,836504;;71,836504;71,869635;0,033131;;0,033131;-8,1E-05;-0,033212
4510;71,869635;;71,869635;71,869635;0;;-8,1E-05;-0,000266;-0,000185
4511;71,869635;;71,869635;71,869716;8,1E-05;;-0,000266;0,000313;0,000579
4512;71,869716;;71,869716;71,870063;0,000347;;0,000313;-0,007893;-0,008206
4513;71,870063;;71,870063;71,870097;3,4E-05;;-0,007893;0,007927;0,01582
4514;71,870097;;71,870097;71,878024;0,007927;;0,007927;-4,6E-05;-0,007973
4515;71,878024;;71,878024;71,878024;0;;-4,6E-05;-8E-06;3,8E-05
4516;71,878024;;71,878024;71,87807;4,6E-05;;-8E-06;-0,000151;-0,000143
4517;71,87807;;71,87807;71,878124;5,4E-05;;-0,000151;0,000159;0,00031
4518;71,878124;;71,878124;71,878329;0,000205;;0,000159;-0,249332;-0,249491
4519;71,878329;;71,878329;71,878375;4,6E-05;;-0,249332;0,249378;0,49871
4520;71,878375;;71,878375;72,127753;0,249378;;0,249378;-6,2E-05;-0,24944
4522;72,127753;;72,127753;72,127753;0;;-6,2E-05;1E-05;7,2E-05
4523;72,127753;;72,127753;72,127815;6,2E-05;;1E-05;-2,6E-05;-3,6E-05
4524;72,127815;;72,127815;72,127867;5,2E-05;;-2,6E-05;7,8E-05;0,000104
4525;72,127867;;72,127867;72,127945;7,8E-05;;7,8E-05;0;-7,8E-05
4526;72,127945;;72,127945;72,127945;0;;0;0;0
4527;72,127945;;72,127945;72,127945;0;;0;0;0
4528;72,127945;;72,127945;72,127945;0;;0;0;0
4529;72,127945;;72,127945;72,127945;0;;0;-3,5E-05;-3,5E-05
4530;72,127945;;72,127945;72,127945;0;;-3,5E-05;1,2E-05;4,7E-05
4531;72,127945;;72,127945;72,12798;3,5E-05;;1,2E-05;2E-06;-1E-05
4532;72,12798;;72,12798;72,128003;2,3E-05;;2E-06;7E-06;5E-06
4533;72,128003;;72,128003;72,128024;2,1E-05;;7E-06;-1E-06;-8E-06
4534;72,128024;;72,128024;72,128038;1,4E-05;;-1E-06;2E-06;3E-06
4535;72,128038;;72,128038;72,128053;1,5E-05;;2E-06;-0,060024;-0,060026
4536;72,128053;;72,128053;72,128066;1,3E-05;;-0,060024;0,060037;0,120061
4537;72,128066;;72,128066;72,188103;0,060037;;0,060037;-9,9E-05;-0,060136
4538;72,188103;;72,188103;72,188103;0;;-9,9E-05;9E-06;0,000108
4539;72,188103;;72,188103;72,188202;9,9E-05;;9E-06;-0,000187;-0,000196
4540;72,188202;;72,188202;72,188292;9E-05;;-0,000187;0,000277;0,000464
4541;72,188292;;72,188292;72,188569;0,000277;;0,000277;-4,8E-05;-0,000325
4542;72,188569;;72,188569;72,188569;0;;-4,8E-05;1,2E-05;6E-05
4543;72,188569;;72,188569;72,188617;4,8E-05;;1,2E-05;-0,000652;-0,000664
4544;72,188617;;72,188617;72,188653;3,6E-05;;-0,000652;0,000655;0,001307
4545;72,188653;;72,188653;72,189341;0,000688;;0,000655;-0,02114;-0,021795
4546;72,189341;;72,189341;72,189374;3,3E-05;;-0,02114;0,02113;0,04227
4547;72,189374;;72,189374;72,210547;0,021173;;0,02113;-0,001435;-0,022565
4548;72,210547;;72,210547;72,21059;4,3E-05;;-0,001435;0,001429;0,002864
4549;72,21059;;72,21059;72,212068;0,001478;;0,001429;-4,8E-05;-0,001477
4550;72,212068;;72,212068;72,212117;4,9E-05;;-4,8E-05;5,6E-05;0,000104
4551;72,212117;;72,212117;72,212214;9,7E-05;;5,6E-05;-0,000687;-0,000743
4552;72,212214;;72,212214;72,212255;4,1E-05;;-0,000687;0,000728;0,001415
4553;72,212255;;72,212255;72,212983;0,000728;;0,000728;-7E-05;-0,000798
4554;72,212983;;72,212983;72,212983;0;;-7E-05;8E-06;7,8E-05
4555;72,212983;;72,212983;72,213053;7E-05;;8E-06;-0,021115;-0,021123
4556;72,213053;;72,213053;72,213115;6,2E-05;;-0,021115;0,014598;0,035713
4557;72,213115;;72,213115;72,234292;0,021177;;0,014598;0,002839;-0,011759
4558;72,234292;;72,234292;72,240871;0,006579;;0,002839;0,001054;-0,001785
4559;72,240871;;72,240871;72,244611;0,00374;;0,001054;-0,00087;-0,001924
4560;72,244611;;72,244611;72,247297;0,002686;;-0,00087;-0,005763;-0,004893
4561;72,247297;;72,247297;72,250853;0,003556;;-0,005763;0,004956;0,010719
4562;72,250853;;72,250853;72,260172;0,009319;;0,004956;-0,000321;-0,005277
4564;72,260172;;72,260172;72,264535;0,004363;;-0,000321;-0,054017;-0,053696
4565;72,264535;;72,264535;72,269219;0,004684;;-0,054017;0,058623;0,11264
4566;72,269219;;72,269219;72,32792;0,058701;;0,058623;-0,005457;-0,06408
4567;72,32792;;72,32792;72,327998;7,8E-05;;-0,005457;0,005535;0,010992
4568;72,327998;;72,327998;72,333533;0,005535;;0,005535;-8,8E-05;-0,005623
4569;72,333533;;72,333533;72,333533;0;;-8,8E-05;-1,3E-05;7,5E-05
4570;72,333533;;72,333533;72,333621;8,8E-05;;-1,3E-05;-0,000432;-0,000419
4571;72,333621;;72,333621;72,333722;0,000101;;-0,000432;0,000533;0,000965
4572;72,333722;;72,333722;72,334255;0,000533;;0,000533;-6E-05;-0,000593
4573;72,334255;;72,334255;72,334255;0;;-6E-05;5E-06;6,5E-05
4574;72,334255;;72,334255;72,334315;6E-05;;5E-06;-0,001333;-0,001338
4575;72,334315;;72,334315;72,33437;5,5E-05;;-0,001333;0,00081;0,002143
4576;72,33437;;72,33437;72,335758;0,001388;;0,00081;0,000482;-0,000328
4577;72,335758;;72,335758;72,336336;0,000578;;0,000482;-0,024133;-0,024615
4578;72,336336;;72,336336;72,336432;9,6E-05;;-0,024133;0,024141;0,048274
4579;72,336432;;72,336432;72,360661;0,024229;;0,024141;-0,000232;-0,024373
4580;72,360661;;72,360661;72,360749;8,8E-05;;-0,000232;0,00032;0,000552
4581;72,360749;;72,360749;72,361069;0,00032;;0,00032;-5E-05;-0,00037
4582;72,361069;;72,361069;72,361069;0;;-5E-05;-7E-06;4,3E-05
4583;72,361069;;72,361069;72,361119;5E-05;;-7E-06;-7,9E-05;-7,2E-05
4584;72,361119;;72,361119;72,361176;5,7E-05;;-7,9E-05;0,000136;0,000215
4585;72,361176;;72,361176;72,361312;0,000136;;0,000136;-3,7E-05;-0,000173
4586;72,361312;;72,361312;72,361312;0;;-3,7E-05;3E-06;4E-05
4587;72,361312;;72,361312;72,361349;3,7E-05;;3E-06;-0,000663;-0,000666
4588;72,361349;;72,361349;72,361383;3,4E-05;;-0,000663;0,000662;0,001325
4589;72,361383;;72,361383;72,36208;0,000697;;0,000662;-0,000191;-0,000853
4590;72,36208;;72,36208;72,362115;3,5E-05;;-0,000191;0,000194;0,000385
4591;72,362115;;72,362115;72,362341;0,000226;;0,000194;-0,000598;-0,000792
4592;72,362341;;72,362341;72,362373;3,2E-05;;-0,000598;0,00063;0,001228
4593;72,362373;;72,362373;72,363003;0,00063;;0,00063;-3,1E-05;-0,000661
4594;72,363003;;72,363003;72,363003;0;;-3,1E-05;-1,1E-05;2E-05
4595;72,363003;;72,363003;72,363034;3,1E-05;;-1,1E-05;-0,000341;-0,00033
4596;72,363034;;72,363034;72,363076;4,2E-05;;-0,000341;0,000357;0,000698
4597;72,363076;;72,363076;72,363459;0,000383;;0,000357;-0,017082;-0,017439
4598;72,363459;;72,363459;72,363485;2,6E-05;;-0,017082;0,017108;0,03419
4599;72,363485;;72,363485;72,380593;0,017108;;0,017108;-8,6E-05;-0,017194
4600;72,380593;;72,380593;72,380593;0;;-8,6E-05;-2,7E-05;5,9E-05
4601;72,380593;;72,380593;72,380679;8,6E-05;;-2,7E-05;-0,000713;-0,000686
4602;72,380679;;72,380679;72,380792;0,000113;;-0,000713;0,000826;0,001539
4603;72,380792;;72,380792;72,381618;0,000826;;0,000826;-5,6E-05;-0,000882
4604;72,381618;;72,381618;72,381618;0;;-5,6E-05;2E-06;5,8E-05
4605;72,381618;;72,381618;72,381674;5,6E-05;;2E-06;-0,037974;-0,037976
4606;72,381674;;72,381674;72,381728;5,4E-05;;-0,037974;0,038028;0,076002
4607;72,381728;;72,381728;72,419756;0,038028;;0,038028;-9,4E-05;-0,038122
4608;72,419756;;72,419756;72,419756;0;;-9,4E-05;1,8E-05;0,000112
4609;72,419756;;72,419756;72,41985;9,4E-05;;1,8E-05;-0,002146;-0,002164
4610;72,41985;;72,41985;72,419926;7,6E-05;;-0,002146;0,002222;0,004368
4611;72,419926;;72,419926;72,422148;0,002222;;0,002222;0;-0,002222
4612;72,422148;;72,422148;72,422148;0;;0;0;0
4613;72,422148;;72,422148;72,422148;0;;0;0;0
4614;72,422148;;72,422148;72,422148;0;;0;0;0
4615;72,422148;;72,422148;72,422148;0;;0;-9,6E-05;-9,6E-05
4616;72,422148;;72,422148;72,422148;0;;-9,6E-05;-1,1E-05;8,5E-05
4617;72,422148;;72,422148;72,422244;9,6E-05;;-1,1E-05;6,6E-05;7,7E-05
4618;72,422244;;72,422244;72,422351;0,000107;;6,6E-05;-1E-06;-6,7E-05
4619;72,422351;;72,422351;72,422392;4,1E-05;;-1E-06;-2E-06;-1E-06
4620;72,422392;;72,422392;72,422434;4,2E-05;;-2E-06;1,3E-05;1,5E-05
4621;72,422434;;72,422434;72,422478;4,4E-05;;1,3E-05;-5,8E-05;-7,1E-05
4622;72,422478;;72,422478;72,422509;3,1E-05;;-5,8E-05;8,9E-05;0,000147
4623;72,422509;;72,422509;72,422598;8,9E-05;;8,9E-05;0;-8,9E-05
4624;72,422598;;72,422598;72,422598;0;;0;0;0
4625;72,422598;;72,422598;72,422598;0;;0;0;0
4626;72,422598;;72,422598;72,422598;0;;0;-5,5E-05;-5,5E-05
4627;72,422598;;72,422598;72,422598;0;;-5,5E-05;1E-05;6,5E-05
4628;72,422598;;72,422598;72,422653;5,5E-05;;1E-05;1,1E-05;1E-06
4629;72,422653;;72,422653;72,422698;4,5E-05;;1,1E-05;-1E-06;-1,2E-05
4630;72,422698;;72,422698;72,422732;3,4E-05;;-1E-06;-4E-06;-3E-06
4631;72,422732;;72,422732;72,422767;3,5E-05;;-4E-06;-0,000568;-0,000564
4632;72,422767;;72,422767;72,422806;3,9E-05;;-0,000568;0,000568;0,001136
4633;72,422806;;72,422806;72,423413;0,000607;;0,000568;-0,000659;-0,001227
4634;72,423413;;72,423413;72,423452;3,9E-05;;-0,000659;0,000698;0,001357
4635;72,423452;;72,423452;72,42415;0,000698;;0,000698;-5,1E-05;-0,000749
4636;72,42415;;72,42415;72,42415;0;;-5,1E-05;-2,5E-05;2,6E-05
4637;72,42415;;72,42415;72,424201;5,1E-05;;-2,5E-05;-0,013784;-0,013759
4638;72,424201;;72,424201;72,424277;7,6E-05;;-0,013784;0,012924;0,026708
4639;72,424277;;72,424277;72,438137;0,01386;;0,012924;-0,01706;-0,029984
4640;72,438137;;72,438137;72,439073;0,000936;;-0,01706;0,008069;0,025129
4641;72,439073;;72,439073;72,457069;0,017996;;0,008069;0,009106;0,001037
4642;72,457069;;72,457069;72,466996;0,009927;;0,009106;-0,040031;-0,049137
4643;72,466996;;72,466996;72,467817;0,000821;;-0,040031;0,021444;0,061475
4644;72,467817;;72,467817;72,508669;0,040852;;0,021444;0,016858;-0,004586
4645;72,508669;;72,508669;72,528077;0,019408;;0,016858;0,00255;-0,014308
4646;72,528077;;72,528077;72,530627;0,00255;;0,00255;-0,045074;-0,047624
4647;72,530627;;72,530627;72,530627;0;;-0,045074;0,045074;0,090148
4648;72,530627;;72,530627;72,575701;0,045074;;0,045074;-0,002525;-0,047599
4649;72,575701;;72,575701;72,575701;0;;-0,002525;-0,051008;-0,048483
4650;72,575701;;72,575701;72,578226;0,002525;;-0,051008;-0,040811;0,010197
4652;72,578226;;72,578226;72,631759;0,053533;;-0,040811;0,092761;0,133572
4656;72,631759;;72,631759;72,726103;0,094344;;0,092761;0,001528;-0,091233
4657;72,726103;;72,726103;72,727686;0,001583;;0,001528;-0,040865;-0,042393
4658;72,727686;;72,727686;72,727741;5,5E-05;;-0,040865;0,04092;0,081785
